(111, 5.8048e-05)
(111, 5.7713e-05)
(110, 6.0136e-05)
(112, 5.9844e-05)
(112, 5.8768e-05)
(113, 5.8366e-05)
(113, 5.8122e-05)
(112, 5.7222e-05)
(111, 5.7177e-05)
(113, 5.6834e-05)
(113, 5.836e-05)
(114, 5.8668e-05)
(114, 6.0855e-05)
(113, 5.8196e-05)
(114, 6.0964e-05)
(113, 5.9827e-05)
(115, 5.9462e-05)
(117, 6.1801e-05)
(119, 6.2911e-05)
(119, 6.2684e-05)
(119, 6.3539e-05)
(120, 6.435e-05)
(120, 6.3369e-05)
(119, 6.3493e-05)
(120, 6.2407e-05)
(121, 6.2773e-05)
(120, 6.391e-05)
(120, 6.2702e-05)
(120, 6.1733e-05)
(120, 6.1149e-05)
(121, 6.1127e-05)
(121, 6.3672e-05)
(120, 6.129e-05)
(119, 6.255e-05)
(120, 6.1788e-05)
(122, 6.2989e-05)
(120, 6.1317e-05)
(121, 6.4291e-05)
(120, 6.0708e-05)
(118, 6.1338e-05)
(119, 6.285e-05)
(119, 6.3369e-05)
(119, 6.1945e-05)
(121, 6.2797e-05)
(121, 6.3138e-05)
(122, 6.2729e-05)
(123, 6.6042e-05)
(125, 6.5108e-05)
(126, 6.6854e-05)
(124, 6.3672e-05)
(126, 9.3381e-05)
(128, 0.000101581)
(128, 8.876e-05)
(127, 8.0807e-05)
(128, 7.3005e-05)
(128, 7.3052e-05)
(131, 0.000103007)
(131, 7.3866e-05)
(132, 7.4673e-05)
(130, 7.5402e-05)
(129, 7.1032e-05)
(128, 7.0208e-05)
